key,host,payload
clueweb12-0000tw-00-00034,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012Utah gets $171M in national mortgage settlement - CBS News February 10, 2012Lenders to pay homeowners in nationwide settlement - Orlando Sentinel February 10, 2012States and lenders reach settlement on foreclosure abuses - Rapid City Journal February 10, 2012Loan Terms Made to Order - New York Times February 9, 2012    "
clueweb12-0000tw-00-00034,dailyreporter.info,"If you think that because you are a good driver your insurance rates will be the lowest, then think again."
clueweb12-0000tw-00-00034,dailyreporter.info,"Although being a good driver is something that will lower your rates, it is not the only factor used by insurance companies when setting their rates."
clueweb12-0000tw-00-00034,dailyreporter.info,Insurance companies have number crunchers and underwriters that look at a lot of things when setting their rates.
clueweb12-0000tw-00-00034,dailyreporter.info,Their job is to spread their risk as much as possibleCONTINUED
clueweb12-0000tw-00-00034,dailyreporter.info,Central Banks in Europe Hold Line on RatesNew York TimesFRANKFURT  
clueweb12-0000tw-00-00034,dailyreporter.info,"The European Central Bank left its main interest rate unchanged Thursday, as policy makers waited to see whether signs of improving growth meant that the euro zone economy had already put the worst behind it."
clueweb12-0000tw-00-00034,dailyreporter.info,"Separately, the Bank of England ECB to Make Concessions on Greek DebtWall Street JournalDraghi Slams 'Virility Statements' as Ackermann Shuns ECB LoansBusinessWeekDraghi Criticizes Virility of Bankers as Ackermann Avoids Loans From ECBBloombergReuters-Washington Postall 1,093 news articles"
clueweb12-0000tw-00-00034,dailyreporter.info,Your email address will not be published.
clueweb12-0000tw-00-00034,dailyreporter.info,Required fields are marked
clueweb12-0000tw-00-00034,dailyreporter.info,*Name *
clueweb12-0000tw-00-00034,dailyreporter.info, Trending TopicsThe Arrowhead:
clueweb12-0000tw-00-00034,dailyreporter.info,Student Loans Becoming More of a Hassle?
clueweb12-0000tw-00-00034,dailyreporter.info,"- my.hsj.org February 10, 2012Fitch Publishes Fourth Quarter 2011"
clueweb12-0000tw-00-00034,dailyreporter.info,Edition of the Student Loan Report Card - MarketWatch (press release)
clueweb12-0000tw-00-00034,dailyreporter.info,"February 10, 2012Student Loan Grace Period Over:"
clueweb12-0000tw-00-00034,dailyreporter.info,Now What?
clueweb12-0000tw-00-00034,dailyreporter.info,"- Fox Business February 10, 2012Student Loans chief's tax deal 'was approved by top civil servant' - The Guardian February 10, 2012SF Indie Fest - Default: The Student Loan Documentary - Beyond Chron February 10, 2012Student loan debt: Next big bubble to burst - ABC30.com"
clueweb12-0000tw-00-00034,dailyreporter.info,"February 10, 2012Obama looks to up student loans -"
clueweb12-0000tw-00-00034,dailyreporter.info,"Twin Cities Planet February 10, 2012Class Notes:"
clueweb12-0000tw-00-00034,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    "
clueweb12-0000tw-00-00034,dailyreporter.info,    Copyright  
clueweb12-0000tw-00-00034,dailyreporter.info,2012 dailyreporter.info.
clueweb12-0000tw-00-00034,dailyreporter.info,All Rights Reserved.
clueweb12-0000tw-00-00034,dailyreporter.info,    Magazine Basic theme designed by Themes by bavotasan.com.
clueweb12-0000tw-00-00034,dailyreporter.info,    Powered by WordPress.
clueweb12-0000tw-00-00035,dailyreporter.info, Featured NewsLocal Mortgage Lender Says National Settlement
clueweb12-0000tw-00-00035,dailyreporter.info,Won't Go Far Or
clueweb12-0000tw-00-00035,dailyreporter.info,"Fast Enough - KUHF-FM February 10, 2012Mortgage Settlement"
clueweb12-0000tw-00-00035,dailyreporter.info,Just the Start of Trouble for Bank of America
clueweb12-0000tw-00-00035,dailyreporter.info,(NYSE:
clueweb12-0000tw-00-00035,dailyreporter.info,BAC ...
clueweb12-0000tw-00-00035,dailyreporter.info,"- Money Morning February 10, 2012Miss."
clueweb12-0000tw-00-00035,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:"
clueweb12-0000tw-00-00035,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012"
clueweb12-0000tw-00-00035,dailyreporter.info,In The SpotlightLocal Mortgage Lender Says National Settlement
clueweb12-0000tw-00-00035,dailyreporter.info,Won't Go Far Or
clueweb12-0000tw-00-00035,dailyreporter.info,"Fast Enough - KUHF-FM February 10, 2012Mortgage Settlement"
clueweb12-0000tw-00-00035,dailyreporter.info,Just the Start of Trouble for Bank of America
clueweb12-0000tw-00-00035,dailyreporter.info,(NYSE:
clueweb12-0000tw-00-00035,dailyreporter.info,BAC ...
clueweb12-0000tw-00-00035,dailyreporter.info,"- Money Morning February 10, 2012Miss."
clueweb12-0000tw-00-00035,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:"
clueweb12-0000tw-00-00035,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012Utah gets $171M in national mortgage settlement - CBS News February 10, 2012Lenders to pay homeowners in nationwide settlement - Orlando Sentinel February 10, 2012States and lenders reach settlement on foreclosure abuses - Rapid City Journal February 10, 2012Loan Terms Made to Order - New York Times February 9, 2012    "
clueweb12-0000tw-00-00035,dailyreporter.info,"If you think that because you are a good driver your insurance rates will be the lowest, then think again."
clueweb12-0000tw-00-00035,dailyreporter.info,"Although being a good driver is something that will lower your rates, it is not the only factor used by insurance companies when setting their rates."
clueweb12-0000tw-00-00035,dailyreporter.info,Insurance companies have number crunchers and underwriters that look at a lot of things when setting their rates.
clueweb12-0000tw-00-00035,dailyreporter.info,Their job is to spread their risk as much as possibleCONTINUED
clueweb12-0000tw-00-00035,dailyreporter.info,Your email address will not be published.
clueweb12-0000tw-00-00035,dailyreporter.info,Required fields are marked
clueweb12-0000tw-00-00035,dailyreporter.info,*Name *
clueweb12-0000tw-00-00035,dailyreporter.info, Trending TopicsThe Arrowhead:
clueweb12-0000tw-00-00035,dailyreporter.info,Student Loans Becoming More of a Hassle?
clueweb12-0000tw-00-00035,dailyreporter.info,"- my.hsj.org February 10, 2012Fitch Publishes Fourth Quarter 2011"
clueweb12-0000tw-00-00035,dailyreporter.info,Edition of the Student Loan Report Card - MarketWatch (press release)
clueweb12-0000tw-00-00035,dailyreporter.info,"February 10, 2012Student Loan Grace Period Over:"
clueweb12-0000tw-00-00035,dailyreporter.info,Now What?
clueweb12-0000tw-00-00035,dailyreporter.info,"- Fox Business February 10, 2012Student Loans chief's tax deal 'was approved by top civil servant' - The Guardian February 10, 2012SF Indie Fest - Default: The Student Loan Documentary - Beyond Chron February 10, 2012Student loan debt: Next big bubble to burst - ABC30.com"
clueweb12-0000tw-00-00035,dailyreporter.info,"February 10, 2012Obama looks to up student loans -"
clueweb12-0000tw-00-00035,dailyreporter.info,"Twin Cities Planet February 10, 2012Class Notes:"
clueweb12-0000tw-00-00035,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    "
clueweb12-0000tw-00-00035,dailyreporter.info,    Copyright  
clueweb12-0000tw-00-00035,dailyreporter.info,2012 dailyreporter.info.
clueweb12-0000tw-00-00035,dailyreporter.info,All Rights Reserved.
clueweb12-0000tw-00-00035,dailyreporter.info,    Magazine Basic theme designed by Themes by bavotasan.com.
clueweb12-0000tw-00-00035,dailyreporter.info,    Powered by WordPress.
clueweb12-0000tw-00-00036,dailyreporter.info, Featured NewsLocal Mortgage Lender Says National Settlement
clueweb12-0000tw-00-00036,dailyreporter.info,Won't Go Far Or
clueweb12-0000tw-00-00036,dailyreporter.info,"Fast Enough - KUHF-FM February 10, 2012Mortgage Settlement"
clueweb12-0000tw-00-00036,dailyreporter.info,Just the Start of Trouble for Bank of America
clueweb12-0000tw-00-00036,dailyreporter.info,(NYSE:
clueweb12-0000tw-00-00036,dailyreporter.info,BAC ...
clueweb12-0000tw-00-00036,dailyreporter.info,"- Money Morning February 10, 2012Miss."
clueweb12-0000tw-00-00036,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:"
clueweb12-0000tw-00-00036,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012"
clueweb12-0000tw-00-00036,dailyreporter.info,In The SpotlightLocal Mortgage Lender Says National Settlement
clueweb12-0000tw-00-00036,dailyreporter.info,Won't Go Far Or
clueweb12-0000tw-00-00036,dailyreporter.info,"Fast Enough - KUHF-FM February 10, 2012Mortgage Settlement"
clueweb12-0000tw-00-00036,dailyreporter.info,Just the Start of Trouble for Bank of America
clueweb12-0000tw-00-00036,dailyreporter.info,(NYSE:
clueweb12-0000tw-00-00036,dailyreporter.info,BAC ...
clueweb12-0000tw-00-00036,dailyreporter.info,"- Money Morning February 10, 2012Miss."
clueweb12-0000tw-00-00036,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:"
clueweb12-0000tw-00-00036,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012Utah gets $171M in national mortgage settlement - CBS News February 10, 2012Lenders to pay homeowners in nationwide settlement - Orlando Sentinel February 10, 2012States and lenders reach settlement on foreclosure abuses - Rapid City Journal February 10, 2012Loan Terms Made to Order - New York Times February 9, 2012    "
clueweb12-0000tw-00-00036,dailyreporter.info,"If you think that because you are a good driver your insurance rates will be the lowest, then think again."
clueweb12-0000tw-00-00036,dailyreporter.info,"Although being a good driver is something that will lower your rates, it is not the only factor used by insurance companies when setting their rates."
clueweb12-0000tw-00-00036,dailyreporter.info,Insurance companies have number crunchers and underwriters that look at a lot of things when setting their rates.
clueweb12-0000tw-00-00036,dailyreporter.info,Their job is to spread their risk as much as possibleCONTINUED
clueweb12-0000tw-00-00036,dailyreporter.info,CBC.ca
clueweb12-0000tw-00-00036,dailyreporter.info,How to find out what help you can get through the foreclosure
clueweb12-0000tw-00-00036,dailyreporter.info,"dealWashington PostYou might be wondering what the $25 billion foreclosure settlement with the big banks and states means for you, your home and the local housing market."
clueweb12-0000tw-00-00036,dailyreporter.info,"The answer is, it depends."
clueweb12-0000tw-00-00036,dailyreporter.info,"For homeowners and those whose homes were recently foreclosed upon, Missed Super Bowl, Frantic Talks Led to $25 Billion Bank DealBusinessWeekMichigan to get $790M in foreclosure-abuse settlementThe Detroit News$25 Billion Mortgage Agreement"
clueweb12-0000tw-00-00036,dailyreporter.info,Doesn't Let U.S. Banks Off HookSan Francisco
clueweb12-0000tw-00-00036,dailyreporter.info,ChronicleDailyFinance
clueweb12-0000tw-00-00036,dailyreporter.info,-Los Angeles Times-
clueweb12-0000tw-00-00036,dailyreporter.info,"The Seattle Timesall 2,879 news articles"
