key,host,payload,mention,pos,tag,dep
clueweb12-0000tw-00-00041,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",More Education News - TIME,"[ADJ, PROPN, PROPN, PUNCT, PROPN]","[JJR, NNP, NNP, HYPH, NNP]","[amod, compound, compound, punct, compound]"
clueweb12-0000tw-00-00041,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Los Angeles Times,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00041,dailyreporter.info,    Powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00045,fatalerrornetwork.com,Please Login or Register,Login,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00045,fatalerrornetwork.com,This content requires JavaScript and Macromedia Flash Player 7 or higher.,JavaScript,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00045,fatalerrornetwork.com,This content requires JavaScript and Macromedia Flash Player 7 or higher.,Macromedia Flash Player,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, conj]"
clueweb12-0000tw-00-00045,fatalerrornetwork.com,"    Please select the category that most closely reflects your concern about the video, so that we can review it and determine whether it violates our Community Guidelines or isn't appropriate for all viewers.",Community Guidelines,"[PROPN, PROPN]","[NNP, NNPS]","[compound, dobj]"
clueweb12-0000tw-00-00045,fatalerrornetwork.com,    Cassius elliot brown time...,Cassius,[PROPN],[NNP],[nmod]
clueweb12-0000tw-00-00045,fatalerrornetwork.com,    PljearnOrder aka Cassius...,PljearnOrder,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00047,homemakersdaily.com,Proudly powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00048,homemakersdaily.com,Proudly powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00049,homemakersdaily.com,Proudly powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00050,homemakersdaily.com,Proudly powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00051,homemakersdaily.com,My parents have  a costco membership.,costco,[NOUN],[NN],[compound]
clueweb12-0000tw-00-00051,homemakersdaily.com,Proudly powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00053,sarimingeek.com, Video Unik Mercedes-Benz Punya Taks..,Video Unik Mercedes-Benz Punya Taks,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com," Vedeo Klip MDNA Madonna,",Madonna,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00053,sarimingeek.com,Geve Me Al..,Geve Me Al..,"[VERB, PRON]","[VB, PRP]","[ROOT, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com, Photo Belgia Melecehkan Islam Mengg..,Islam Mengg,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,F2012 Fo..,F2012 Fo,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com, Winamp Pro Untuk Pengguna Android 06.02.2012,Winamp Pro Untuk,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com, Winamp Pro Untuk Pengguna Android 06.02.2012,Android 06.02.2012,"[PROPN, PROPN]","[NNP, NNP]","[ROOT, punct]"
clueweb12-0000tw-00-00053,sarimingeek.com, Microsoft Windows 8 Secepatnya Diri..,Microsoft,[PROPN],[NNP],[nmod]
clueweb12-0000tw-00-00053,sarimingeek.com, Microsoft Windows 8 Secepatnya Diri..,Secepatnya Diri,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com, RapidShare.com Tak Takut Ditutup Se..,Ditutup Se,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,(Stop Online Piracy Ac..,Ac,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00053,sarimingeek.com,App Facebook Pesa..,App Facebook Pesa,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com," Ikuti Segera,",Ikuti Segera,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,Facebook's 2012 Hacke..,Facebook,[PROPN],[NNP],[poss]
clueweb12-0000tw-00-00053,sarimingeek.com,Facebook's 2012 Hacke..,Hacke,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00053,sarimingeek.com,60% BlackBerry PlayBook ..,BlackBerry PlayBook,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,Ads Network (2)Anti Virus (31)Blogger (24)Browser (14)CentOS,Ads Network,"[NOUN, PROPN]","[NNS, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,Ads Network (2)Anti Virus (31)Blogger (24)Browser (14)CentOS,Virus,[NOUN],[NN],[appos]
clueweb12-0000tw-00-00053,sarimingeek.com,(4)Internet Explorer (4)Linux Advanced (1)Linux Beginner (6)Linux Mint,Advanced,[ADJ],[JJ],[appos]
clueweb12-0000tw-00-00053,sarimingeek.com,(4)Internet Explorer (4)Linux Advanced (1)Linux Beginner (6)Linux Mint,Beginner,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00053,sarimingeek.com,(2)Puppy Linux (4)Science (10)Scientific Linux (4)Security (28)SEO (10)Skype (3)Smartphone,Linux,[PROPN],[NNP],[conj]
clueweb12-0000tw-00-00053,sarimingeek.com,Tahukah Anda?,Tahukah Anda,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,The Bourne Legacy yang pernah muncul,yang pernah,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com,lebar dan diperankan oleh,dan diperankan oleh,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, dobj, advmod]"
clueweb12-0000tw-00-00053,sarimingeek.com,bintang terkenal,bintang terkenal,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,Matt Damon kali,Matt Damon kali,"[PROPN, PROPN, VERB]","[NNP, NNP, VBZ]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,ini akan segera muncul versi The Bourne terbaru The Bourne Legacy :,ini akan segera,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com,ini akan segera muncul versi The Bourne terbaru The Bourne Legacy :,Bourne,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00053,sarimingeek.com,Matt Damon dan di gantikan oleh Tony Gilroy dan Jeremy Renner.,Matt Damon dan di,"[PROPN, PROPN, PROPN, X]","[NNP, NNP, NNP, FW]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00053,sarimingeek.com,Matt Damon dan di gantikan oleh Tony Gilroy dan Jeremy Renner.,Tony Gilroy dan Jeremy Renner,"[PROPN, PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP, NNP]","[compound, compound, compound, compound, dobj]"
clueweb12-0000tw-00-00053,sarimingeek.com,mengisahkan seorang agen rahasia,mengisahkan seorang agen,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com,Aaron Cross,Aaron Cross,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,yang masih berhubungan dengan kisah yang dialami oleh Jason Bourne di tiga film sebelumnya.,yang masih berhubungan dengan kisah yang dialami,"[PROPN, PROPN, PROPN, PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj, ROOT, compound, dobj]"
clueweb12-0000tw-00-00053,sarimingeek.com,yang masih berhubungan dengan kisah yang dialami oleh Jason Bourne di tiga film sebelumnya.,Jason Bourne,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com,Bookmark:Anda bisa melakukan,Anda,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00053,sarimingeek.com,Tool yang telah di sediakan.,Tool yang,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com,Apa itu Bookmark?Belum tahu apa itu Bookmark?,Bookmark,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00053,sarimingeek.com,Baca ini dulu!,Baca ini dulu,"[PROPN, PROPN, NOUN]","[NNP, NNP, NN]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,RSS Feed:Anda bisa berlangganan feed RSS SariminGeek.com,RSS,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00053,sarimingeek.com,tanpa harus berkunjung ke,tanpa harus berkunjung ke,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[amod, compound, compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com,Baca ini dulu!,Baca ini dulu,"[PROPN, PROPN, NOUN]","[NNP, NNP, NN]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00053,sarimingeek.com, FlashDisk emas 24 karat berkapasitas 8Gb.,FlashDisk,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00053,sarimingeek.com, FlashDisk emas 24 karat berkapasitas 8Gb.,karat,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00053,sarimingeek.com, Deretan Kontroversi M. Nazaruddin Belum Berakhir,Kontroversi M. Nazaruddin,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, compound]"
clueweb12-0000tw-00-00053,sarimingeek.com, Jembatan Tertinggi di dunia.,Jembatan,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00053,sarimingeek.com, Jembatan Tertinggi di dunia.,dunia,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00053,sarimingeek.com,Belum ada pesan tanggapan yang masuk.,Belum,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00053,sarimingeek.com,Belum ada pesan tanggapan yang masuk.,yang masuk,"[PROPN, PROPN]","[NNP, NNP]","[compound, appos]"
clueweb12-0000tw-00-00053,sarimingeek.com,Informasi Iklan | Hosted by IdWebSpace.com,Informasi Iklan | Hosted,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, ROOT, nummod, acl]"
clueweb12-0000tw-00-00054,rajakarcis.com,RajaKarcis Ticket Management Services and Online Ticket Box.,RajaKarcis Ticket Management Services,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNPS]","[compound, compound, compound, ROOT]"
clueweb12-0000tw-00-00054,rajakarcis.com,"Located in Jakarta, Indonesia.",Jakarta,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00054,rajakarcis.com,"Located in Jakarta, Indonesia.",Indonesia,[PROPN],[NNP],[appos]
clueweb12-0000tw-00-00054,rajakarcis.com,"Featured, Konser:",Konser,[PROPN],[NNP],[npadvmod]
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson Chance Indonesia TourShareTweetGreyson,Greyson Chance,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson Chance Indonesia TourShareTweetGreyson,Indonesia,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00054,rajakarcis.com,Chance Indonesia Tour  ,Chance Indonesia Tour,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00054,rajakarcis.com,"20th April 2012  (JITEC Mangga Dua Square, Jakarta)You Tube sensation Greyson97 is now on his way to become a star in the music industry.",JITEC Mangga Dua Square,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00054,rajakarcis.com,"20th April 2012  (JITEC Mangga Dua Square, Jakarta)You Tube sensation Greyson97 is now on his way to become a star in the music industry.",Tube sensation Greyson97,"[PROPN, NOUN, PROPN]","[NNP, NN, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson Chance has made a promise to once again visit and make a great performance for his loyal fans in Jakarta this year.,Greyson Chance,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson Chance has made a promise to once again visit and make a great performance for his loyal fans in Jakarta this year.,Jakarta,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00054,rajakarcis.com,"During his short performance in November 2011 at Hard Rock Caf Jakarta and some local TV appearances, Greyson managed to create such a big buzz in the social media.",Jakarta,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00054,rajakarcis.com,"During his short performance in November 2011 at Hard Rock Caf Jakarta and some local TV appearances, Greyson managed to create such a big buzz in the social media.",Greyson,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00054,rajakarcis.com,"The way Greyson Chance in his sincerity said Selamat pagi, Indonesia!",Greyson Chance,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00054,rajakarcis.com,"The way Greyson Chance in his sincerity said Selamat pagi, Indonesia!",Selamat pagi,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00054,rajakarcis.com,"The way Greyson Chance in his sincerity said Selamat pagi, Indonesia!",Indonesia,[PROPN],[NNP],[appos]
clueweb12-0000tw-00-00054,rajakarcis.com,or when he states that he loves pisang goreng (Indonesian banana fritters),pisang goreng,"[PROPN, PROPN]","[NNP, NNP]","[compound, dobj]"
clueweb12-0000tw-00-00054,rajakarcis.com,"His appearance on You Tube has been and combined with Indonesia being one of the largest twitter communities in the world; thus the chemistry then resulted a Twitter trending topic, so without hesitation the Indonesian fans demand his comeback, and so Greyson Chance will bring a complete set to enliven the crowd on April 20th 2012, at JITEC",Indonesia,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00054,rajakarcis.com,"His appearance on You Tube has been and combined with Indonesia being one of the largest twitter communities in the world; thus the chemistry then resulted a Twitter trending topic, so without hesitation the Indonesian fans demand his comeback, and so Greyson Chance will bring a complete set to enliven the crowd on April 20th 2012, at JITEC",Greyson Chance,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00054,rajakarcis.com,"His appearance on You Tube has been and combined with Indonesia being one of the largest twitter communities in the world; thus the chemistry then resulted a Twitter trending topic, so without hesitation the Indonesian fans demand his comeback, and so Greyson Chance will bring a complete set to enliven the crowd on April 20th 2012, at JITEC",JITEC,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00054,rajakarcis.com,"-Mangga Dua Square, Jakarta.",Jakarta,[PROPN],[NNP],[npadvmod]
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson Michael Chance from Oklahoma is a teenager whom in April 2010 sang a cover version of Lady Gagas Paparazzi and this video reached 45 million views by the end of 2011.,Greyson Michael Chance,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, nsubj]"
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson Michael Chance from Oklahoma is a teenager whom in April 2010 sang a cover version of Lady Gagas Paparazzi and this video reached 45 million views by the end of 2011.,Oklahoma,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson Michael Chance from Oklahoma is a teenager whom in April 2010 sang a cover version of Lady Gagas Paparazzi and this video reached 45 million views by the end of 2011.,Lady Gagas Paparazzi,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNPS]","[compound, compound, pobj]"
clueweb12-0000tw-00-00054,rajakarcis.com,Greyson is a hit!,Greyson,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00054,rajakarcis.com,"Greyson Chance appeared on the Ellen DeGeneres Show on May 12 in Los Angeles, where Lady Gaga herself made a phone call to Greyson during the show taping.",Greyson Chance,"[PROPN, PROPN]","[NNP, NNP]","[pobj, nsubj]"
clueweb12-0000tw-00-00054,rajakarcis.com,"Greyson Chance appeared on the Ellen DeGeneres Show on May 12 in Los Angeles, where Lady Gaga herself made a phone call to Greyson during the show taping.",Los Angeles,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00054,rajakarcis.com,"Greyson Chance appeared on the Ellen DeGeneres Show on May 12 in Los Angeles, where Lady Gaga herself made a phone call to Greyson during the show taping.",Lady Gaga,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
